Messstelle:                ;Trautenfels
01.05.2014 00:00:00;   7,9
01.06.2014 00:00:00;  10,6
01.07.2014 00:00:00;  12,3
01.08.2014 00:00:00;  11,7
01.09.2014 00:00:00;  10,1
01.10.2014 00:00:00;   8,8
01.11.2014 00:00:00;   6,5
01.12.2014 00:00:00;   4,2
01.01.2015 00:00:00; Lücke
01.02.2015 00:00:00; Lücke
01.03.2015 00:00:00; Lücke
01.04.2015 00:00:00; Lücke
01.05.2015 00:00:00; Lücke
01.06.2015 00:00:00; Lücke
01.07.2015 00:00:00; Lücke
01.08.2015 00:00:00; Lücke
01.09.2015 00:00:00; Lücke
01.10.2015 00:00:00; Lücke
01.11.2015 00:00:00; Lücke
01.12.2015 00:00:00; Lücke
01.01.2016 00:00:00; Lücke
01.02.2016 00:00:00; Lücke
01.03.2016 00:00:00;   6,7
01.04.2016 00:00:00;   6,7
01.05.2016 00:00:00;   8,3
01.06.2016 00:00:00;  10,8
01.07.2016 00:00:00;  12,3
01.08.2016 00:00:00;  11,9
01.09.2016 00:00:00;  11,2
01.10.2016 00:00:00;   8,1
01.11.2016 00:00:00;   5,9
01.12.2016 00:00:00; Lücke
01.01.2017 00:00:00; Lücke
01.02.2017 00:00:00; Lücke
01.03.2017 00:00:00; Lücke
01.04.2017 00:00:00; Lücke
01.05.2017 00:00:00;   9,1
01.06.2017 00:00:00;  12,0
01.07.2017 00:00:00;  12,7
01.08.2017 00:00:00;  12,7
01.09.2017 00:00:00;   9,6
01.10.2017 00:00:00;   8,0
01.11.2017 00:00:00;   5,1
01.12.2017 00:00:00;   2,9
01.01.2018 00:00:00;   3,4
01.02.2018 00:00:00;   2,7
01.03.2018 00:00:00;   4,4
01.04.2018 00:00:00;   6,9
01.05.2018 00:00:00;   9,4
01.06.2018 00:00:00;  11,5
01.07.2018 00:00:00;  12,5
01.08.2018 00:00:00;  13,7
01.09.2018 00:00:00;  11,2
01.10.2018 00:00:00;   8,8
01.11.2018 00:00:00;   5,9
01.12.2018 00:00:00;   3,7
01.01.2019 00:00:00;   2,3
01.02.2019 00:00:00;   3,2
01.03.2019 00:00:00;   4,9
01.04.2019 00:00:00;   6,1
01.05.2019 00:00:00;   6,8
01.06.2019 00:00:00;  10,3
01.07.2019 00:00:00;  12,5
01.08.2019 00:00:00;  12,9
01.09.2019 00:00:00;  10,8
01.10.2019 00:00:00;   8,7
01.11.2019 00:00:00;   5,7
01.12.2019 00:00:00;   3,7
01.01.2020 00:00:00;   2,9
01.02.2020 00:00:00;   3,7
01.03.2020 00:00:00;   4,9
01.04.2020 00:00:00;   6,8
01.05.2020 00:00:00;   8,2
01.06.2020 00:00:00;  10,3
01.07.2020 00:00:00;  12,0
01.08.2020 00:00:00;  13,1
01.09.2020 00:00:00;  11,3
01.10.2020 00:00:00;   8,2
01.11.2020 00:00:00;   5,9
01.12.2020 00:00:00;   4,2
01.01.2021 00:00:00;   3,1
01.02.2021 00:00:00;   4,4
01.03.2021 00:00:00;   5,0
01.04.2021 00:00:00;   6,1
01.05.2021 00:00:00;   7,5
01.06.2021 00:00:00;  11,2
01.07.2021 00:00:00;  13,0
01.08.2021 00:00:00;  12,2
01.09.2021 00:00:00;  11,0
01.10.2021 00:00:00;   7,8
01.11.2021 00:00:00;   5,5
01.12.2021 00:00:00;   3,8
01.01.2022 00:00:00; Lücke
